test_year,timestamp,close,cash,btc,equity_before_action,equity,prob_up,y_pred,action
2018,2018-02-11,8129.97021484375,0.0,0.7332110091743119,5960.983665782684,5960.983665782684,0.964019,1,HOLD
2018,2018-02-12,8926.5703125,0.0,0.7332110091743119,6545.059627293578,6545.059627293578,0.9313286,1,HOLD
2018,2018-02-13,8598.3095703125,0.0,0.7332110091743119,6304.375237241972,6304.375237241972,0.9603552,1,HOLD
2018,2018-02-14,9494.6298828125,0.0,0.7332110091743119,6961.567158113532,6961.567158113532,0.9114341,1,HOLD
2018,2018-02-15,10166.400390625,0.0,0.7332110091743119,7454.1166900802755,7454.1166900802755,0.902863,1,HOLD
2018,2018-02-16,10233.900390625,0.0,0.7332110091743119,7503.608433199542,7503.608433199542,0.9114003,1,HOLD
2018,2018-02-17,11112.7001953125,0.0,0.7332110091743119,8147.954124856651,8147.954124856651,0.8481196,1,HOLD
2018,2018-02-18,10551.7998046875,0.0,0.7332110091743119,7736.69578340023,7736.69578340023,0.91881096,1,HOLD
2018,2018-02-19,11225.2998046875,0.0,0.7332110091743119,8230.513398079129,8230.513398079129,0.8246288,1,HOLD
2018,2018-02-20,11403.7001953125,0.0,0.7332110091743119,8361.318528526375,8361.318528526375,0.88967806,1,HOLD
2018,2018-02-21,10690.400390625,0.0,0.7332110091743119,7838.3192588876145,7838.3192588876145,0.88334334,1,HOLD
2018,2018-02-22,10005.0,0.0,0.7332110091743119,7335.77614678899,7335.77614678899,0.9504458,1,HOLD
2018,2018-02-23,10301.099609375,0.0,0.7332110091743119,7552.879640194954,7552.879640194954,0.8851045,1,HOLD
2018,2018-02-24,9813.0703125,0.0,0.7332110091743119,7195.051186926606,7195.051186926606,0.95796573,1,HOLD
2018,2018-02-25,9664.73046875,0.0,0.7332110091743119,7086.286780389908,7086.286780389908,0.9740812,1,HOLD
2018,2018-02-26,10366.7001953125,0.0,0.7332110091743119,7600.978712012615,7600.978712012615,0.95597917,1,HOLD
2018,2018-02-27,10725.599609375,0.0,0.7332110091743119,7864.12771358945,7864.12771358945,0.90548426,1,HOLD
2018,2018-02-28,10397.900390625,0.0,0.7332110091743119,7623.855038704129,7623.855038704129,0.94492656,1,HOLD
2018,2018-03-01,10951.0,0.0,0.7332110091743119,8029.39376146789,8029.39376146789,0.93305993,1,HOLD
2018,2018-03-02,11086.400390625,0.0,0.7332110091743119,8128.670818520643,8128.670818520643,0.9091765,1,HOLD
2018,2018-03-03,11489.7001953125,0.0,0.7332110091743119,8424.374675315366,8424.374675315366,0.94054097,1,HOLD
2018,2018-03-04,11512.599609375,0.0,0.7332110091743119,8441.164777809632,8441.164777809632,0.9442743,1,HOLD
2018,2018-03-05,11573.2998046875,0.0,0.7332110091743119,8485.670829271789,8485.670829271789,0.908991,1,HOLD
2018,2018-03-06,10779.900390625,0.0,0.7332110091743119,7903.941644208716,7903.941644208716,0.9602083,1,HOLD
2018,2018-03-07,9965.5703125,0.0,0.7332110091743119,7306.865865825688,7306.865865825688,0.95205665,1,HOLD
2018,2018-03-08,9395.009765625,0.0,0.7332110091743119,6888.524591456422,6888.524591456422,0.8326439,1,HOLD
2018,2018-03-09,9337.5498046875,0.0,0.7332110091743119,6846.394315510321,6846.394315510321,0.711706,1,HOLD
2018,2018-03-10,8866.0,0.0,0.7332110091743119,6500.648807339449,6500.648807339449,0.92511886,1,HOLD
2018,2018-03-11,9578.6298828125,0.0,0.7332110091743119,7023.156882884175,7023.156882884175,0.68000335,1,HOLD
2018,2018-03-12,9205.1201171875,0.0,0.7332110091743119,6749.295410693808,6749.295410693808,0.8250636,1,HOLD
2018,2018-03-13,9194.849609375,0.0,0.7332110091743119,6741.764961295871,6741.764961295871,0.8381065,1,HOLD
2018,2018-03-14,8269.8095703125,0.0,0.7332110091743119,6063.515420728211,6063.515420728211,0.985663,1,HOLD
2018,2018-03-15,8300.8603515625,0.0,0.7332110091743119,6086.282195384174,6086.282195384174,0.97352266,1,HOLD
2018,2018-03-16,8338.349609375,0.0,0.7332110091743119,6113.769731938073,6113.769731938073,0.9695635,1,HOLD
2018,2018-03-17,7916.8798828125,0.0,0.7332110091743119,5804.743488388762,5804.743488388762,0.98003685,1,HOLD
2018,2018-03-18,8223.6796875,0.0,0.7332110091743119,6029.692482798165,6029.692482798165,0.95888263,1,HOLD
2018,2018-03-19,8630.650390625,0.0,0.7332110091743119,6328.087882740826,6328.087882740826,0.9267539,1,HOLD
2018,2018-03-20,8913.4697265625,0.0,0.7332110091743119,6535.454133457569,6535.454133457569,0.82147986,1,HOLD
2018,2018-03-21,8929.2802734375,0.0,0.7332110091743119,6547.046600487385,6547.046600487385,0.77536947,1,HOLD
2018,2018-03-22,8728.4697265625,0.0,0.7332110091743119,6399.810096760321,6399.810096760321,0.87147135,1,HOLD
2018,2018-03-23,8879.6201171875,0.0,0.7332110091743119,6510.635227207569,6510.635227207569,0.8726944,1,HOLD
2018,2018-03-24,8668.1201171875,0.0,0.7332110091743119,6355.561098767202,6355.561098767202,0.9206931,1,HOLD
2018,2018-03-25,8495.7802734375,0.0,0.7332110091743119,6229.199628010321,6229.199628010321,0.9338377,1,HOLD
2018,2018-03-26,8209.400390625,0.0,0.7332110091743119,6019.222745126147,6019.222745126147,0.9400747,1,HOLD
2018,2018-03-27,7833.0400390625,0.0,0.7332110091743119,5743.271191943807,5743.271191943807,0.97880334,1,HOLD
2018,2018-03-28,7954.47998046875,0.0,0.7332110091743119,5832.312293936353,5832.312293936353,0.9562906,1,HOLD
2018,2018-03-29,7165.7001953125,0.0,0.7332110091743119,5253.970271645642,5253.970271645642,0.97477496,1,HOLD
2018,2018-03-30,6890.52001953125,0.0,0.7332110091743119,5052.205137256307,5052.205137256307,0.98150337,1,HOLD
2018,2018-03-31,6973.52978515625,0.0,0.7332110091743119,5113.068811281537,5113.068811281537,0.9675625,1,HOLD
2018,2018-04-01,6844.22998046875,0.0,0.7332110091743119,5018.264771000573,5018.264771000573,0.9782274,1,HOLD
2018,2018-04-02,7083.7998046875,0.0,0.7332110091743119,5193.920003583716,5193.920003583716,0.95957494,1,HOLD
2018,2018-04-03,7456.10986328125,0.0,0.7332110091743119,5466.901837370986,5466.901837370986,0.9120336,1,HOLD
2018,2018-04-04,6853.83984375,0.0,0.7332110091743119,5025.310828555046,5025.310828555046,0.9738792,1,HOLD
2018,2018-04-05,6811.47021484375,0.0,0.7332110091743119,4994.244950186353,4994.244950186353,0.9790148,1,HOLD
2018,2018-04-06,6636.31982421875,0.0,0.7332110091743119,4865.822755518922,4865.822755518922,0.97372097,1,HOLD
2018,2018-04-07,6911.08984375,0.0,0.7332110091743119,5067.287158830275,5067.287158830275,0.97175103,1,HOLD
2018,2018-04-08,7023.52001953125,0.0,0.7332110091743119,5149.722201476491,5149.722201476491,0.9308179,1,HOLD
2018,2018-04-09,6770.72998046875,0.0,0.7332110091743119,4964.373761826261,4964.373761826261,0.97581714,1,HOLD
2018,2018-04-10,6834.759765625,0.0,0.7332110091743119,5011.321105217889,5011.321105217889,0.96549547,1,HOLD
2018,2018-04-11,6968.31982421875,0.0,0.7332110091743119,5109.2488105647935,5109.2488105647935,0.93276197,1,HOLD
2018,2018-04-12,7889.25,0.0,0.7332110091743119,5784.48495412844,5784.48495412844,0.9336684,1,HOLD
2018,2018-04-13,7895.9599609375,0.0,0.7332110091743119,5789.404771358945,5789.404771358945,0.9469664,1,HOLD
2018,2018-04-14,7986.240234375,0.0,0.7332110091743119,5855.599261754587,5855.599261754587,0.8860215,1,HOLD
2018,2018-04-15,8329.1103515625,0.0,0.7332110091743119,6106.995406393348,6106.995406393348,0.8914419,1,HOLD
2018,2018-04-16,8058.669921875,0.0,0.7332110091743119,5908.705506020642,5908.705506020642,0.9217839,1,HOLD
2018,2018-04-17,7902.08984375,0.0,0.7332110091743119,5793.899268922019,5793.899268922019,0.94149846,1,HOLD
2018,2018-04-18,8163.419921875,0.0,0.7332110091743119,5985.509359231652,5985.509359231652,0.94581455,1,HOLD
2018,2018-04-19,8294.3095703125,0.0,0.7332110091743119,6081.479090452982,6081.479090452982,0.93118435,1,HOLD
2018,2018-04-20,8845.830078125,0.0,0.7332110091743119,6485.859998566514,6485.859998566514,0.90914166,1,HOLD
2018,2018-04-21,8895.580078125,0.0,0.7332110091743119,6522.337246272936,6522.337246272936,0.82279956,1,HOLD
2018,2018-04-22,8802.4599609375,0.0,0.7332110091743119,6454.060551175458,6454.060551175458,0.8158106,1,HOLD
2018,2018-04-23,8930.8798828125,0.0,0.7332110091743119,6548.219451691513,6548.219451691513,0.7717785,1,HOLD
2018,2018-04-24,9697.5,0.0,0.7332110091743119,7110.31376146789,7110.31376146789,0.89956635,1,HOLD
2018,2018-04-25,8845.740234375,0.0,0.7332110091743119,6485.7941241399085,6485.7941241399085,0.89243644,1,HOLD
2018,2018-04-26,9281.509765625,0.0,0.7332110091743119,6805.305141915138,6805.305141915138,0.882007,1,HOLD
2018,2018-04-27,8987.0498046875,0.0,0.7332110091743119,6589.403856794725,6589.403856794725,0.94747066,1,HOLD
2018,2018-04-28,9348.48046875,0.0,0.7332110091743119,6854.408798738532,6854.408798738532,0.88828593,1,HOLD
2018,2018-04-29,9419.080078125,0.0,0.7332110091743119,6906.173209575688,6906.173209575688,0.89595336,1,HOLD
2018,2018-04-30,9240.5498046875,0.0,0.7332110091743119,6775.272847620413,6775.272847620413,0.9294877,1,HOLD
2018,2018-05-01,9119.009765625,0.0,0.7332110091743119,6686.158352924312,6686.158352924312,0.9587032,1,HOLD
2018,2018-05-02,9235.919921875,0.0,0.7332110091743119,6771.878166571101,6771.878166571101,0.93403465,1,HOLD
2018,2018-05-03,9743.8603515625,0.0,0.7332110091743119,7144.305681622706,7144.305681622706,0.93764675,1,HOLD
2018,2018-05-04,9700.759765625,0.0,0.7332110091743119,7112.7038575114675,7112.7038575114675,0.9421696,1,HOLD
2018,2018-05-05,9858.150390625,0.0,0.7332110091743119,7228.104396502294,7228.104396502294,0.90086925,1,HOLD
2018,2018-05-06,9654.7998046875,0.0,0.7332110091743119,7079.0055081708715,7079.0055081708715,0.9401698,1,HOLD
2018,2018-05-07,9373.009765625,0.0,0.7332110091743119,6872.393949254587,6872.393949254587,0.94601434,1,HOLD
2018,2018-05-08,9234.8203125,0.0,0.7332110091743119,6771.07192087156,6771.07192087156,0.94096226,1,HOLD
2018,2018-05-09,9325.1796875,0.0,0.7332110091743119,6837.32440940367,6837.32440940367,0.9135542,1,HOLD
2018,2018-05-10,9043.9404296875,0.0,0.7332110091743119,6631.116689363532,6631.116689363532,0.89308965,1,HOLD
2018,2018-05-11,8441.490234375,0.0,0.7332110091743119,6189.393573681193,6189.393573681193,0.72217995,1,HOLD
2018,2018-05-12,8504.8896484375,0.0,0.7332110091743119,6235.8787220470185,6235.8787220470185,0.5985017,1,HOLD
2018,2018-05-13,8723.9404296875,0.0,0.7332110091743119,6396.489166427752,6396.489166427752,0.6427483,1,HOLD
2018,2018-05-14,8716.7900390625,0.0,0.7332110091743119,6391.246421301606,6391.246421301606,0.6758368,1,HOLD
2018,2018-05-15,8510.3798828125,0.0,0.7332110091743119,6239.904222333716,6239.904222333716,0.80252594,1,HOLD
2018,2018-05-16,8368.830078125,0.0,0.7332110091743119,6136.118347190367,6136.118347190367,0.7869887,1,HOLD
2018,2018-05-17,8094.31982421875,0.0,0.7332110091743119,5934.8444068950685,5934.8444068950685,0.776174,1,HOLD
2018,2018-05-18,8250.9697265625,0.0,0.7332110091743119,6049.701839879587,6049.701839879587,0.60544634,1,HOLD
2018,2018-05-19,8247.1796875,0.0,0.7332110091743119,6046.9229415137615,6046.9229415137615,0.6024443,1,HOLD
2018,2018-05-20,8513.25,0.0,0.7332110091743119,6242.008623853211,6242.008623853211,0.76892346,1,HOLD
2018,2018-05-21,8418.990234375,0.0,0.7332110091743119,6172.896325974771,6172.896325974771,0.76867604,1,HOLD
2018,2018-05-22,8041.77978515625,0.0,0.7332110091743119,5896.321471831995,5896.321471831995,0.8707043,1,HOLD
2018,2018-05-23,7557.81982421875,0.0,0.7332110091743119,5541.47670047305,5541.47670047305,0.92833203,1,HOLD
2018,2018-05-24,7587.33984375,0.0,0.7332110091743119,5563.121103784403,5563.121103784403,0.93694574,1,HOLD
2018,2018-05-25,7480.14013671875,0.0,0.7332110091743119,5484.52109840883,5484.52109840883,0.96116734,1,HOLD
2018,2018-05-26,7355.8798828125,0.0,0.7332110091743119,5393.412112241973,5393.412112241973,0.9652654,1,HOLD
2018,2018-05-27,7368.22021484375,0.0,0.7332110091743119,5402.460179544151,5402.460179544151,0.9535864,1,HOLD
2018,2018-05-28,7135.990234375,0.0,0.7332110091743119,5232.186601204128,5232.186601204128,0.9473588,1,HOLD
2018,2018-05-29,7472.58984375,0.0,0.7332110091743119,5478.985140481652,5478.985140481652,0.9451472,1,HOLD
2018,2018-05-30,7406.52001953125,0.0,0.7332110091743119,5430.542017990252,5430.542017990252,0.9572872,1,HOLD
2018,2018-05-31,7494.169921875,0.0,0.7332110091743119,5494.807891341743,5494.807891341743,0.89264405,1,HOLD
2018,2018-06-01,7541.4501953125,0.0,0.7332110091743119,5529.47430834289,5529.47430834289,0.886746,1,HOLD
2018,2018-06-02,7643.4501953125,0.0,0.7332110091743119,5604.26183127867,5604.26183127867,0.84006655,1,HOLD
2018,2018-06-03,7720.25,0.0,0.7332110091743119,5660.572293577981,5660.572293577981,0.83127344,1,HOLD
2018,2018-06-04,7514.47021484375,0.0,0.7332110091743119,5509.692289635895,5509.692289635895,0.9201708,1,HOLD
2018,2018-06-05,7633.759765625,0.0,0.7332110091743119,5597.156701548165,5597.156701548165,0.7719645,1,HOLD
2018,2018-06-06,7653.97998046875,0.0,0.7332110091743119,5611.982385679473,5611.982385679473,0.78016436,1,HOLD
2018,2018-06-07,7678.240234375,0.0,0.7332110091743119,5629.770270928899,5629.770270928899,0.78085476,1,HOLD
2018,2018-06-08,7624.919921875,0.0,0.7332110091743119,5590.675230791285,5590.675230791285,0.81800926,1,HOLD
2018,2018-06-09,7531.97998046875,0.0,0.7332110091743119,5522.530642560207,5522.530642560207,0.8578906,1,HOLD
2018,2018-06-10,6786.02001953125,0.0,0.7332110091743119,4975.584586797591,4975.584586797591,0.9686156,1,HOLD
2018,2018-06-11,6906.919921875,0.0,0.7332110091743119,5064.229726204128,5064.229726204128,0.94990003,1,HOLD
2018,2018-06-12,6582.35986328125,0.0,0.7332110091743119,4826.258718104931,4826.258718104931,0.96850353,1,HOLD
2018,2018-06-13,6349.89990234375,0.0,0.7332110091743119,4655.816515553326,4655.816515553326,0.9700721,1,HOLD
2018,2018-06-14,6675.35009765625,0.0,0.7332110091743119,4894.440181694381,4894.440181694381,0.95934856,1,HOLD
2018,2018-06-15,6456.580078125,0.0,0.7332110091743119,4734.035594896789,4734.035594896789,0.9544687,1,HOLD
2018,2018-06-16,6550.16015625,0.0,0.7332110091743119,4802.649538417431,4802.649538417431,0.9312198,1,HOLD
2018,2018-06-17,6499.27001953125,0.0,0.7332110091743119,4765.336329916858,4765.336329916858,0.96928763,1,HOLD
2018,2018-06-18,6734.81982421875,0.0,0.7332110091743119,4938.044039922592,4938.044039922592,0.9000178,1,HOLD
2018,2018-06-19,6769.93994140625,0.0,0.7332110091743119,4963.794496487959,4963.794496487959,0.8964,1,HOLD
2018,2018-06-20,6776.5498046875,0.0,0.7332110091743119,4968.640921014909,4968.640921014909,0.9296889,1,HOLD
2018,2018-06-21,6729.740234375,0.0,0.7332110091743119,4934.319628727064,4934.319628727064,0.9206037,1,HOLD
2018,2018-06-22,6083.68994140625,0.0,0.7332110091743119,4460.628441442087,4460.628441442087,0.9671089,1,HOLD
2018,2018-06-23,6162.47998046875,0.0,0.7332110091743119,4518.398165495986,4518.398165495986,0.96406865,1,HOLD
2018,2018-06-24,6173.22998046875,0.0,0.7332110091743119,4526.28018384461,4526.28018384461,0.9616344,1,HOLD
2018,2018-06-25,6249.18017578125,0.0,0.7332110091743119,4581.967703196674,4581.967703196674,0.96802396,1,HOLD
2018,2018-06-26,6093.669921875,0.0,0.7332110091743119,4467.945872993119,4467.945872993119,0.9422331,1,HOLD
2018,2018-06-27,6157.1298828125,0.0,0.7332110091743119,4514.475414994266,4514.475414994266,0.94261533,1,HOLD
2018,2018-06-28,5903.43994140625,0.0,0.7332110091743119,4328.467157038417,4328.467157038417,0.95223373,1,HOLD
2018,2018-06-29,6218.2998046875,0.0,0.7332110091743119,4559.325875143349,4559.325875143349,0.8367988,1,HOLD
2018,2018-06-30,6404.0,0.0,0.7332110091743119,4695.483302752294,4695.483302752294,0.85736245,1,HOLD
2018,2018-07-01,6385.81982421875,0.0,0.7332110091743119,4682.153397720757,4682.153397720757,0.8446261,1,HOLD
2018,2018-07-02,6614.18017578125,0.0,0.7332110091743119,4849.589721545298,4849.589721545298,0.75321865,1,HOLD
2018,2018-07-03,6529.58984375,0.0,0.7332110091743119,4787.567158830275,4787.567158830275,0.82875997,1,HOLD
2018,2018-07-04,6597.5498046875,0.0,0.7332110091743119,4837.396150372706,4837.396150372706,0.85584533,1,HOLD
2018,2018-07-05,6639.14013671875,0.0,0.7332110091743119,4867.890639693234,4867.890639693234,0.8913874,1,HOLD
2018,2018-07-06,6673.5,0.0,0.7332110091743119,4893.0836697247705,4893.0836697247705,0.8248412,1,HOLD
2018,2018-07-07,6856.93017578125,0.0,0.7332110091743119,5027.576694022362,5027.576694022362,0.8335997,1,HOLD
2018,2018-07-08,6773.8798828125,0.0,0.7332110091743119,4966.683304902523,4966.683304902523,0.85939544,1,HOLD
2018,2018-07-09,6741.75,0.0,0.7332110091743119,4943.125321100917,4943.125321100917,0.8229228,1,HOLD
2018,2018-07-10,6329.9501953125,0.0,0.7332110091743119,4641.189170728211,4641.189170728211,0.87011796,1,HOLD
2018,2018-07-11,6394.7099609375,0.0,0.7332110091743119,4688.671743836009,4688.671743836009,0.8848403,1,HOLD
2018,2018-07-12,6228.81005859375,0.0,0.7332110091743119,4567.032109016628,4567.032109016628,0.8827091,1,HOLD
2018,2018-07-13,6238.0498046875,0.0,0.7332110091743119,4573.806792574541,4573.806792574541,0.7450706,1,HOLD
2018,2018-07-14,6276.1201171875,0.0,0.7332110091743119,4601.720364822248,4601.720364822248,0.68188035,1,HOLD
2018,2018-07-15,6359.64013671875,0.0,0.7332110091743119,4662.958162629014,4662.958162629014,0.70885086,1,HOLD
2018,2018-07-16,6741.75,0.0,0.7332110091743119,4943.125321100917,4943.125321100917,0.8230714,1,HOLD
2018,2018-07-17,7321.0400390625,0.0,0.7332110091743119,5367.867155246559,5367.867155246559,0.8902739,1,HOLD
2018,2018-07-18,7370.77978515625,0.0,0.7332110091743119,5404.336884676032,5404.336884676032,0.9373365,1,HOLD
2018,2018-07-19,7466.85986328125,0.0,0.7332110091743119,5474.78385571961,5474.78385571961,0.9341004,1,HOLD
2018,2018-07-20,7354.1298828125,0.0,0.7332110091743119,5392.128992975918,5392.128992975918,0.964749,1,HOLD
2018,2018-07-21,7419.2900390625,0.0,0.7332110091743119,5439.905136897935,5439.905136897935,0.95097584,1,HOLD
2018,2018-07-22,7418.490234375,0.0,0.7332110091743119,5439.318711295871,5439.318711295871,0.9663313,1,HOLD
2018,2018-07-23,7711.10986328125,0.0,0.7332110091743119,5653.870644710436,5653.870644710436,0.95020884,1,HOLD
2018,2018-07-24,8424.26953125,0.0,0.7332110091743119,6176.76716456422,6176.76716456422,0.9560688,1,HOLD
2018,2018-07-25,8181.39013671875,0.0,0.7332110091743119,5998.685318592316,5998.685318592316,0.9117246,1,HOLD
2018,2018-07-26,7951.580078125,0.0,0.7332110091743119,5830.186053612385,5830.186053612385,0.89740825,1,HOLD
2018,2018-07-27,8165.009765625,0.0,0.7332110091743119,5986.675050172018,5986.675050172018,0.8739213,1,HOLD
2018,2018-07-28,8192.150390625,0.0,0.7332110091743119,6006.57485521789,6006.57485521789,0.78871655,1,HOLD
2018,2018-07-29,8218.4599609375,0.0,0.7332110091743119,6025.8653218176605,6025.8653218176605,0.84014547,1,HOLD
2018,2018-07-30,8180.47998046875,0.0,0.7332110091743119,5998.017982009747,5998.017982009747,0.9185321,1,HOLD
2018,2018-07-31,7780.43994140625,0.0,0.7332110091743119,5704.704221258601,5704.704221258601,0.9720007,1,HOLD
2018,2018-08-01,7624.91015625,0.0,0.7332110091743119,5590.668070527523,5590.668070527523,0.95775247,1,HOLD
2018,2018-08-02,7567.14990234375,0.0,0.7332110091743119,5548.317616470757,5548.317616470757,0.89146316,1,HOLD
2018,2018-08-03,7434.39013671875,0.0,0.7332110091743119,5450.976694739105,5450.976694739105,0.87919426,1,HOLD
2018,2018-08-04,7032.85009765625,0.0,0.7332110091743119,5156.5631174741975,5156.5631174741975,0.7317355,1,HOLD
2018,2018-08-05,7068.47998046875,0.0,0.7332110091743119,5182.687339807912,5182.687339807912,0.584593,1,HOLD
2018,2018-08-06,6951.7998046875,0.0,0.7332110091743119,5097.136150372707,5097.136150372707,0.7023442,1,HOLD
2018,2018-08-07,6753.1201171875,0.0,0.7332110091743119,4951.462016198395,4951.462016198395,0.7020666,1,HOLD
2018,2018-08-08,6305.7998046875,0.0,0.7332110091743119,4623.4818384461005,4623.4818384461005,0.7521852,1,HOLD
2018,2018-08-09,6568.22998046875,0.0,0.7332110091743119,4815.898532468464,4815.898532468464,0.79560494,1,HOLD
2018,2018-08-10,6184.7099609375,0.0,0.7332110091743119,4534.697431909403,4534.697431909403,0.8761741,1,HOLD
2018,2018-08-11,6295.72998046875,0.0,0.7332110091743119,4616.098532468463,4616.098532468463,0.89613515,1,HOLD
2018,2018-08-12,6322.68994140625,0.0,0.7332110091743119,4635.865872634748,4635.865872634748,0.89023274,1,HOLD
2018,2018-08-13,6297.56982421875,0.0,0.7332110091743119,4617.447526161124,4617.447526161124,0.84042877,1,HOLD
2018,2018-08-14,6199.7099609375,0.0,0.7332110091743119,4545.695597047018,4545.695597047018,0.92989385,1,HOLD
2018,2018-08-15,6308.52001953125,0.0,0.7332110091743119,4625.476329916858,4625.476329916858,0.89807415,1,HOLD
2018,2018-08-16,6334.72998046875,0.0,0.7332110091743119,4644.693761826262,4644.693761826262,0.87691504,1,HOLD
2018,2018-08-17,6580.6298828125,0.0,0.7332110091743119,4824.9902773795875,4824.9902773795875,0.84340143,1,HOLD
2018,2018-08-18,6423.759765625,0.0,0.7332110091743119,4709.971380447248,4709.971380447248,0.74679476,1,HOLD
2018,2018-08-19,6506.06982421875,0.0,0.7332110091743119,4770.3220215739675,4770.3220215739675,0.7509287,1,HOLD
2018,2018-08-20,6308.52978515625,0.0,0.7332110091743119,4625.483490180619,4625.483490180619,0.8790999,1,HOLD
2018,2018-08-21,6488.759765625,0.0,0.7332110091743119,4757.630096043578,4757.630096043578,0.83389395,1,HOLD
2018,2018-08-22,6376.7099609375,0.0,0.7332110091743119,4675.473945670871,4675.473945670871,0.73942435,1,HOLD
2018,2018-08-23,6534.8798828125,0.0,0.7332110091743119,4791.445873709862,4791.445873709862,0.59321064,1,HOLD
2018,2018-08-24,6719.9599609375,0.0,0.7332110091743119,4927.148624569954,4927.148624569954,0.77980804,1,HOLD
2018,2018-08-25,6763.18994140625,0.0,0.7332110091743119,4958.845322176032,4958.845322176032,0.7720368,1,HOLD
2018,2018-08-26,6707.259765625,0.0,0.7332110091743119,4917.836701548165,4917.836701548165,0.8093943,1,HOLD
2018,2018-08-27,6884.64013671875,0.0,0.7332110091743119,5047.8939424455275,5047.8939424455275,0.8029103,1,HOLD
2018,2018-08-28,7096.27978515625,0.0,0.7332110091743119,5203.0704626576835,5203.0704626576835,0.7453609,1,HOLD
2018,2018-08-29,7047.16015625,0.0,0.7332110091743119,5167.055409977064,5167.055409977064,0.87513816,1,HOLD
2018,2018-08-30,6978.22998046875,0.0,0.7332110091743119,5116.515046229932,5116.515046229932,0.92915416,1,HOLD
2018,2018-08-31,7037.580078125,0.0,0.7332110091743119,5160.0311912270645,5160.0311912270645,0.89214295,1,HOLD
2018,2018-09-01,7193.25,0.0,0.7332110091743119,5274.170091743119,5274.170091743119,0.7623947,1,HOLD
2018,2018-09-02,7272.72021484375,0.0,0.7332110091743119,5332.438528168004,5332.438528168004,0.71925825,1,HOLD
2018,2018-09-03,7260.06005859375,0.0,0.7332110091743119,5323.155962227637,5323.155962227637,0.8892362,1,HOLD
2018,2018-09-04,7361.66015625,0.0,0.7332110091743119,5397.650272362385,5397.650272362385,0.8996065,1,HOLD
2018,2018-09-05,6792.830078125,0.0,0.7332110091743119,4980.577796731652,4980.577796731652,0.95136654,1,HOLD
2018,2018-09-06,6529.169921875,0.0,0.7332110091743119,4787.259267488532,4787.259267488532,0.93678135,1,HOLD
2018,2018-09-07,6467.06982421875,0.0,0.7332110091743119,4741.72679221617,4741.72679221617,0.8008222,1,HOLD
2018,2018-09-08,6225.97998046875,0.0,0.7332110091743119,4564.957064578555,4564.957064578555,0.8037876,1,HOLD
2018,2018-09-09,6300.85986328125,0.0,0.7332110091743119,4619.859819022362,4619.859819022362,0.714086,1,HOLD
2018,2018-09-10,6329.7001953125,0.0,0.7332110091743119,4641.005867975918,4641.005867975918,0.48434436,0,HOLD
2018,2018-09-11,6321.2001953125,0.0,0.7332110091743119,4634.773574397936,4634.773574397936,0.7917688,1,HOLD
2018,2018-09-12,6351.7998046875,0.0,0.7332110091743119,4657.209544868119,4657.209544868119,0.7483412,1,HOLD
2018,2018-09-13,6517.31005859375,0.0,0.7332110091743119,4778.563485163418,4778.563485163418,0.7599879,1,HOLD
2018,2018-09-14,6512.7099609375,0.0,0.7332110091743119,4775.190642918578,4775.190642918578,0.7847493,1,HOLD
2018,2018-09-15,6543.2001953125,0.0,0.7332110091743119,4797.546418434633,4797.546418434633,0.71621805,1,HOLD
2018,2018-09-16,6517.18017578125,0.0,0.7332110091743119,4778.46825365539,4778.46825365539,0.8209893,1,HOLD
2018,2018-09-17,6281.2001953125,0.0,0.7332110091743119,4605.445134030963,4605.445134030963,0.83351606,1,HOLD
2018,2018-09-18,6371.2998046875,0.0,0.7332110091743119,4671.507159547018,4671.507159547018,0.8540522,1,HOLD
2018,2018-09-19,6398.5400390625,0.0,0.7332110091743119,4691.479999283257,4691.479999283257,0.7854516,1,HOLD
2018,2018-09-20,6519.669921875,0.0,0.7332110091743119,4780.293762901376,4780.293762901376,0.77566445,1,HOLD
2018,2018-09-21,6734.9501953125,0.0,0.7332110091743119,4938.139629443807,4938.139629443807,0.8885841,1,HOLD
2018,2018-09-22,6721.97998046875,0.0,0.7332110091743119,4928.629725129013,4928.629725129013,0.7664845,1,HOLD
2018,2018-09-23,6710.6298828125,0.0,0.7332110091743119,4920.307708572248,4920.307708572248,0.8725289,1,HOLD
2018,2018-09-24,6595.41015625,0.0,0.7332110091743119,4835.827336582569,4835.827336582569,0.892119,1,HOLD
2018,2018-09-25,6446.47021484375,0.0,0.7332110091743119,4726.622931837729,4726.622931837729,0.8914346,1,HOLD
2018,2018-09-26,6495.0,0.0,0.7332110091743119,4762.205504587156,4762.205504587156,0.90738946,1,HOLD
2018,2018-09-27,6676.75,0.0,0.7332110091743119,4895.466605504587,4895.466605504587,0.8390672,1,HOLD
2018,2018-09-28,6644.1298828125,0.0,0.7332110091743119,4871.549176462156,4871.549176462156,0.8884221,1,HOLD
2018,2018-09-29,6601.9599609375,0.0,0.7332110091743119,4840.629725487385,4840.629725487385,0.888479,1,HOLD
2018,2018-09-30,6625.56005859375,0.0,0.7332110091743119,4857.9335769065365,4857.9335769065365,0.8405332,1,HOLD
2018,2018-10-01,6589.6201171875,0.0,0.7332110091743119,4831.582016198395,4831.582016198395,0.8602802,1,HOLD
2018,2018-10-02,6556.10009765625,0.0,0.7332110091743119,4807.004768850344,4807.004768850344,0.8847049,1,HOLD
